Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
17/09/2013,62.823889,75.105398,112.600559,82.092335,22.933558,116.737523,53.989465,64.955015,22.841616,163.680913,73.068469,183.911157,22.472206,84.839727,50.330606,36.78795,92.264104,115.070685,45.452092,31.38233,66.910012,26.990466,75.020864,81.555396,72.281786,106.308813,47.276576,44.403267,71.999686,84.562007
18/09/2013,64.115365,75.808414,113.840887,82.818312,23.338211,118.127035,54.732025,65.081082,23.224645,164.306619,74.581892,186.074137,22.623662,85.649454,50.633973,37.546659,92.99905,116.375582,45.821316,31.754,68.046076,27.36743,75.462551,82.554779,71.046453,106.905894,47.782402,44.5404,73.216444,85.170503
19/09/2013,65.166752,75.740066,114.456243,82.73346,23.159411,117.770272,54.632416,63.733106,23.026946,164.032874,75.68081,185.088353,22.633128,85.801868,50.008277,37.281112,92.264104,116.644235,45.688772,32.05896,68.06566,27.178948,75.293395,83.506112,68.906495,107.859291,48.043957,44.348413,73.015248,84.885268
20/09/2013,64.492043,75.495963,112.139039,79.904966,23.065305,117.282062,53.808353,63.044572,22.603312,165.958878,74.225222,181.863022,22.500605,85.43035,50.055678,37.366467,91.303023,115.147446,45.452092,31.24891,67.938345,27.30146,74.607368,82.698915,68.643868,105.528762,49.06055,43.681039,72.651181,84.295791
23/09/2013,67.697261,74.636726,112.985158,80.168958,22.839452,117.845375,53.7993,62.792431,22.857493,161.559379,73.174505,182.791384,22.358616,84.868304,48.785325,36.636208,91.661071,116.202875,45.139675,31.201261,67.556395,27.141251,74.503994,83.006417,69.85975,105.374674,48.421478,43.863882,73.216444,83.430582
24/09/2013,67.484774,74.275452,114.417782,80.244386,22.717113,116.878353,53.717797,62.375431,22.895149,159.330301,73.299818,181.815165,22.434343,84.039535,47.704578,36.541367,92.132191,115.905437,44.997666,30.92489,67.997105,27.056434,73.883758,82.51634,70.346103,105.933232,47.705912,43.214793,72.574532,83.05978
25/09/2013,66.440285,74.197337,113.946652,79.669258,22.990021,116.484034,53.717797,62.501498,22.810422,158.685037,72.798552,181.336629,22.434343,82.953557,49.012853,36.351692,91.981436,115.329742,45.130206,30.982067,67.497628,26.849106,73.037975,82.622045,70.015387,105.220593,47.266704,42.922245,71.520646,82.850608
26/09/2013,67.087397,74.519554,114.783147,79.386406,22.368923,115.939495,53.889852,63.267615,22.82925,158.66548,73.328736,182.054433,22.15983,82.944029,49.192976,36.740531,92.518513,115.771111,45.139675,31.22985,68.88832,26.877379,73.348096,82.477902,70.190474,105.605806,47.760196,43.580475,71.491905,82.784054
27/09/2013,66.608618,74.099698,114.167792,79.009279,21.954858,115.141468,53.437072,63.219131,22.640967,156.279986,73.222699,178.89609,21.752793,82.620144,49.524786,36.418079,91.510317,115.348936,45.243815,31.70635,72.120218,27.216643,72.558696,82.074307,70.025109,105.316894,47.634357,42.967955,71.242802,82.622424
30/09/2013,65.780749,73.738424,112.975541,78.632145,22.048964,114.071171,53.029575,62.540289,22.490341,154.676614,73.116662,177.230777,21.695997,82.582038,49.00337,35.924917,90.652875,114.571758,45.073405,31.715879,71.140856,27.075283,71.036286,81.459295,69.655483,103.833828,47.153203,42.666263,70.859569,81.804756
01/10/2013,67.32748,74.138755,113.215915,78.971565,22.030003,113.902177,53.147296,62.870014,22.753938,155.448964,73.511891,178.379277,21.610804,83.325076,49.259337,35.991304,90.577494,114.773248,46.143201,32.001782,70.925395,27.226067,71.571955,81.353598,70.599009,103.410093,47.676303,42.958814,70.505077,81.766724
02/10/2013,67.548242,73.041856,113.302446,79.26384,22.105838,113.442139,53.418964,62.918498,22.904563,155.126332,73.569727,177.020235,21.667599,83.153605,49.746393,35.498142,89.776592,114.37026,45.792912,32.325799,70.406334,27.339157,71.355807,81.180628,70.58928,101.098828,47.33086,42.775971,70.629632,81.842788
03/10/2013,66.699681,72.493401,110.802563,79.169559,21.811979,111.019885,52.305122,62.084498,22.688039,153.346987,73.14558,175.967448,21.393087,82.47725,49.603141,35.242077,89.201825,113.746603,45.783446,32.268621,70.161494,27.11298,71.271225,80.777025,70.540642,99.856519,46.548671,42.977096,70.09311,81.291336
04/10/2013,66.647252,72.777421,112.68709,79.386406,21.821458,110.907219,53.111073,63.325806,22.640967,153.053684,73.049185,176.197151,21.591871,83.172654,50.300296,35.280014,89.230091,114.562161,45.660371,32.287682,70.651175,27.329732,71.440382,81.372814,70.997815,100.415071,47.000217,43.059375,69.7482,82.070972
07/10/2013,67.298506,71.43568,112.196734,78.75471,21.698226,110.663122,52.62207,62.637265,22.537413,150.805048,72.422607,174.196857,21.610804,82.486771,49.498093,35.137754,88.909733,113.88093,45.338486,31.734939,69.867682,26.97162,71.092676,80.805852,70.200196,100.183946,45.976222,43.233077,68.857186,81.671648
08/10/2013,66.358875,70.730529,110.994866,78.113585,21.461242,109.592825,51.680287,62.065105,22.283231,149.631851,71.593598,171.048094,21.279494,81.553214,48.581282,35.355883,88.513994,112.412923,45.205946,31.458568,68.829561,26.613505,71.731712,79.748814,69.529034,98.960902,45.038586,42.576627,69.844007,81.300846
09/10/2013,67.138456,70.730529,110.062216,78.74528,21.328532,109.029505,51.562566,61.667501,22.18909,150.990807,71.468285,173.536489,21.383621,81.886628,48.466682,35.166208,87.882688,112.806307,44.75152,31.515749,69.426972,26.660626,72.314357,79.13381,69.431757,99.037938,45.364293,42.715315,69.939813,80.968076
10/10/2013,67.55928,73.120208,114.321634,79.886112,21.811979,109.264219,52.785071,63.59734,22.82925,154.481068,72.788918,176.838388,21.866385,83.620383,50.157047,35.830076,88.985114,114.504587,44.9598,32.173319,71.924348,27.11298,73.197732,80.88273,71.960799,102.004071,46.642436,43.325533,71.654777,81.804756
11/10/2013,67.996669,73.844944,113.437062,80.715802,22.067922,110.475346,52.459069,64.20829,22.970462,156.42663,73.569727,178.168719,22.01784,85.211246,50.147495,35.820594,89.267782,115.828677,44.770455,32.525932,71.943932,27.065859,73.752193,81.353598,72.242877,103.053777,47.424621,43.538185,71.683518,82.669958
14/10/2013,68.442341,74.501124,114.860069,81.309783,22.124797,111.329709,52.848462,64.809549,22.951633,155.898697,73.598644,178.943946,22.197694,85.544666,50.338498,35.953368,89.24894,116.481125,44.259224,32.830892,72.531548,27.659574,73.996524,81.872502,72.680599,102.947843,47.730588,43.279305,71.549388,83.287964
15/10/2013,68.806595,73.698036,113.629358,80.847797,21.973128,110.926,52.649239,64.43134,22.772766,154.109565,72.470808,176.73311,22.140897,85.668503,49.956496,35.716271,88.382081,114.965142,44.088814,32.869013,72.188773,27.480517,72.925201,81.180628,71.853801,101.888512,47.219821,42.826263,71.252385,82.517838
16/10/2013,69.141883,74.745968,115.706181,81.338067,21.802499,111.874248,53.482355,64.344057,22.932806,158.62638,72.239459,178.714243,22.434343,86.792587,51.570459,36.038723,89.72006,116.039764,44.656846,33.011961,72.982054,28.083655,74.196215,82.718138,73.137772,102.495218,48.270963,43.686117,72.430819,83.012238
17/10/2013,69.609624,78.575332,117.581098,81.508962,21.593954,112.21223,54.007577,64.41194,23.234058,154.784158,73.010626,167.32508,22.642594,87.611835,51.77101,36.560335,89.95562,117.651695,44.600045,33.2788,73.001645,28.517162,75.219091,82.660476,69.422036,104.026431,48.924839,45.211665,72.603274,83.173876
18/10/2013,70.215346,78.859344,117.802238,82.923618,21.764581,112.334287,53.989465,65.119874,24.053086,155.145889,71.998468,166.32015,22.604729,87.287943,51.856961,36.778464,89.701211,117.862774,44.126684,33.316921,74.362958,28.752764,75.209625,83.19861,66.883272,103.756784,49.460277,46.237939,72.536208,83.24043
21/10/2013,71.935929,78.741824,116.792674,83.265415,21.736144,112.493891,53.844576,65.565966,24.608519,156.201771,71.930991,165.439645,22.850845,86.878319,51.828312,36.8164,89.126444,118.256166,44.03201,33.345514,74.519652,28.649099,74.792896,83.371581,66.338552,103.641225,49.359111,46.764949,71.999686,82.936182
22/10/2013,71.73034,79.202132,117.763785,84.661085,21.470722,113.263753,54.487522,66.913942,24.495551,155.69338,72.16234,167.45907,22.784583,87.983353,51.207555,37.072465,89.625837,118.783884,43.994143,32.954783,74.392337,28.912972,76.128311,83.323531,66.980541,102.206306,49.344306,47.282709,73.120638,83.649264
23/10/2013,72.432652,78.967076,124.051956,79.524647,21.101028,112.784934,54.532802,66.060549,24.194299,154.217109,72.374413,168.224731,22.472206,87.735672,50.376699,37.072465,88.768396,118.208189,44.079349,32.173319,74.000591,28.83758,76.630283,82.910324,66.153743,102.456696,49.075354,46.986845,72.718246,83.297474
24/10/2013,73.391582,79.231512,124.013488,80.255709,21.205301,113.188643,55.583253,66.962433,24.420238,156.38753,74.013149,170.167588,22.510071,87.973825,50.118846,36.797432,89.21125,118.486439,43.757463,32.135202,73.951628,28.847004,76.346148,83.631033,65.764659,103.101924,50.067275,46.617014,73.216444,84.0676
25/10/2013,72.570618,80.906244,126.138396,80.483571,21.290614,113.216808,56.054144,67.166083,24.363752,158.469949,73.502249,169.258372,22.945505,87.726144,50.395799,37.015561,89.305472,119.378758,44.060414,34.050732,74.137701,28.847004,75.768414,83.246653,65.774388,103.544916,50.104285,46.885142,72.8907,83.639754
28/10/2013,73.111495,81.053151,124.878841,80.01835,21.375928,113.517249,55.746254,66.913942,24.561449,157.844243,73.319094,169.736908,23.059097,88.011931,50.309848,37.565627,89.861397,119.858499,42.933813,33.898252,73.951628,28.969516,76.999653,83.70791,65.112947,102.071482,50.109221,46.755702,73.906263,83.886957
29/10/2013,71.290195,81.934591,124.667312,79.81897,21.64135,114.071171,55.673805,66.836359,24.674418,158.489507,74.707204,174.302136,23.210553,88.726391,50.357598,37.74582,90.502121,120.203913,43.151562,33.850603,74.343374,29.450143,78.098291,83.871269,66.221832,102.485585,50.395448,47.236481,73.829614,84.552498
30/10/2013,72.424362,81.386136,124.686531,79.268296,21.527597,112.944545,55.257251,66.399966,24.825045,158.430849,75.073508,172.416701,23.19162,88.392977,50.233446,37.57511,90.483272,119.733769,42.829677,33.869664,74.558827,29.148574,77.20801,83.506112,66.153743,102.03296,50.291815,46.718718,73.685908,84.438402
31/10/2013,72.12082,80.112952,125.474963,79.144872,21.385407,112.62533,55.420252,66.516334,24.608519,157.267424,75.08315,171.517065,23.163222,88.221507,49.221139,37.527691,90.944967,120.750818,42.687667,33.745772,74.196468,28.922397,76.478742,82.929547,66.396919,102.321872,48.527577,46.700226,73.532612,85.208535
01/11/2013,71.752417,80.465527,127.907542,79.363238,21.394887,110.794561,55.320638,66.923642,24.985086,158.430849,74.215581,171.536196,23.030699,88.945495,50.147495,37.565627,91.623381,120.798795,42.820207,33.860132,74.490272,29.37475,76.857586,83.02564,66.756816,103.535291,49.141977,46.681738,73.839197,85.398688
04/11/2013,72.679625,80.240268,127.676778,79.648071,21.404367,110.879055,54.614304,66.729684,24.88153,159.51606,74.225222,172.53156,22.964437,88.621602,49.698644,37.470786,91.689337,121.201775,43.284102,34.250862,74.793879,29.459567,77.028065,83.217826,67.068081,103.987916,48.465891,47.227236,74.0883,87.566455
05/11/2013,72.500261,80.210888,128.426756,79.799984,21.868854,111.207653,54.605247,66.768475,24.872115,158.333077,73.887836,170.215445,22.95966,88.412026,49.612693,37.461304,91.783567,121.009882,42.943282,34.917963,75.606744,29.440718,77.122774,83.083294,66.844363,103.699004,48.700299,46.321151,74.174524,87.461869
06/11/2013,72.294846,80.426352,128.431565,79.961386,22.067922,113.733182,55.030859,66.913942,25.323993,159.86802,73.666121,172.418903,23.16986,88.631131,49.755942,37.982916,92.245262,121.978953,43.511314,36.385586,75.17583,29.412227,78.429777,84.073066,68.371511,104.652401,49.107432,46.792686,74.883508,88.631327
07/11/2013,71.124913,79.251096,126.906867,79.420209,21.906773,112.578391,55.103304,65.119874,25.04157,156.07467,72.962432,173.198293,22.988323,88.297718,49.326191,37.774274,91.58569,121.288132,43.378773,35.737545,74.137701,29.355245,77.965697,83.813615,67.855978,103.304159,48.386934,46.385871,74.260755,88.02826
08/11/2013,72.244883,80.09336,128.817573,79.980372,22.285946,113.780128,56.144697,66.506641,25.465204,159.525831,72.76,173.188677,23.016987,89.593272,51.532258,37.982916,91.40667,122.804109,44.30656,36.004384,75.528401,29.744622,78.14565,84.370964,68.575779,104.536843,48.927305,46.41361,74.691888,88.765342
11/11/2013,72.035328,79.7212,127.891169,79.894926,22.229071,113.676853,56.226199,66.273892,25.427549,160.180866,72.653964,175.969471,23.093424,89.821897,51.665959,37.812206,91.482043,122.765728,44.495905,35.823315,75.567576,29.668646,77.908873,84.534323,68.575779,104.084218,49.169119,46.191711,75.697874,88.985505
12/11/2013,72.168556,79.358828,127.698172,79.610093,22.494491,112.662885,56.189977,65.721125,25.465204,159.252085,73.434772,176.152294,23.341843,89.126486,51.54181,37.821692,92.019127,123.15912,45.05447,35.604125,75.28356,29.801604,78.420311,83.064079,68.040787,103.477504,48.922373,46.376627,75.410447,88.707903
13/11/2013,72.254599,79.760376,128.508767,79.942394,22.750434,112.747379,55.587936,66.88485,25.559346,159.300972,74.803599,176.614152,23.504271,88.91691,51.70416,38.049303,92.443132,123.379796,44.81779,36.366526,76.243331,30.266959,79.083282,83.813615,69.071861,104.058518,49.394609,46.219451,75.592485,88.631321
14/11/2013,73.299643,80.201092,130.361561,79.524647,20.257366,113.19235,56.363288,67.903101,25.40872,159.55516,76.095315,175.32479,23.303624,89.469428,51.952464,38.134658,91.924897,124.531172,45.272216,36.233106,77.017028,30.390419,79.859908,84.803387,69.490125,105.249587,49.486088,46.47833,75.764939,89.23439
15/11/2013,72.8597,81.092327,131.316914,79.505655,20.418515,113.66572,56.655184,67.883709,25.606418,160.728356,77.146032,176.267754,23.427835,89.917157,52.401316,38.144144,91.321864,124.588753,45.508896,36.061566,77.58506,30.58036,80.352399,85.206982,69.908389,105.152747,49.943493,46.515314,75.89907,91.196739
18/11/2013,71.977034,80.641808,133.517108,79.790488,20.181532,114.139091,56.281194,67.398825,25.625245,161.979768,76.799004,177.499386,23.504271,89.831425,53.232176,38.096722,92.009702,124.857407,45.452092,35.451645,76.958269,30.399914,80.096684,84.736121,69.723572,105.675655,49.424277,46.93137,75.89907,91.369043
19/11/2013,72.104718,80.759336,132.185407,79.439194,20.304762,115.559202,56.089635,67.030317,25.446378,162.879234,77.483418,178.24991,23.599817,90.364886,53.623729,38.068271,92.320643,124.780647,45.508896,35.278806,76.204156,30.067521,79.878847,84.649632,69.655483,105.646606,48.803693,46.949861,75.927811,91.340327
20/11/2013,71.473254,80.553668,127.813967,78.499256,20.124654,115.5024,55.451116,67.136992,25.380477,161.314962,76.876123,178.19218,23.466052,90.641145,53.575976,37.992402,91.906056,124.554058,45.565701,35.605283,76.233535,30.314443,80.210339,84.495885,70.015387,105.385155,48.984181,46.598526,75.592485,90.631967
21/11/2013,72.325382,82.218604,128.277162,77.967575,20.352158,116.884641,56.189973,67.825525,25.333407,163.338739,76.953242,177.172237,24.106209,90.688771,54.645588,38.343305,92.05681,125.682173,46.029592,35.912556,76.478376,30.361927,80.191393,85.735504,70.920004,106.295396,49.847067,46.580034,75.554161,90.641542
22/11/2013,72.139412,82.120668,131.210764,78.68914,20.342679,117.424283,56.281194,68.07766,25.493447,164.345734,76.326664,174.449173,22.806787,91.369854,54.874788,38.343305,92.593886,126.328179,46.332543,36.075794,77.242284,30.504382,80.456581,86.984728,71.727344,106.711785,49.973161,46.432102,76.464333,90.94786
25/11/2013,72.686219,82.845404,128.344719,80.132285,20.162572,117.149727,56.171733,67.631568,25.163953,165.694904,76.876123,172.17835,22.692131,91.734372,55.056242,38.2864,93.206344,126.53065,47.014183,36.143009,77.496913,30.523377,80.892256,87.244188,72.048339,106.818304,49.926184,46.237939,77.058345,91.024434
26/11/2013,74.02686,83.335092,130.062414,80.094307,20.105695,116.240857,55.934567,69.028035,25.211024,164.287062,77.4545,170.609939,22.596585,91.187592,54.597835,38.172595,92.52793,127.417703,46.938448,35.864542,77.957215,30.285951,80.162981,87.244188,72.486054,107.428367,50.319306,46.274923,77.297865,90.239493
27/11/2013,75.769985,83.82478,130.004517,80.388629,20.162572,115.90003,56.135246,68.630427,25.258094,165.003107,77.753334,172.207215,22.83545,91.110856,54.893889,38.382701,92.214402,128.719366,47.175128,36.104599,77.69279,30.276454,79.822023,87.436374,72.330425,107.980324,50.435512,46.163975,77.537385,89.789594
29/11/2013,77.173071,84.030455,129.550966,80.322169,20.143613,115.918969,55.989298,68.407384,25.098054,165.70934,77.762968,172.890378,22.778123,90.803892,54.645588,38.382701,92.50893,128.729002,47.175128,36.613523,77.506709,30.133999,79.765199,87.196137,72.447152,107.350898,50.304472,45.877356,77.614033,89.483276
02/12/2013,76.501361,83.530971,129.46412,79.989868,19.991944,115.824289,56.317681,68.766201,25.098054,166.474422,76.895399,170.773513,22.644359,90.439368,54.416384,38.277651,91.691864,123.10778,47.506479,36.920796,77.457738,30.22897,78.931741,85.524095,72.135886,106.818304,50.717371,45.544509,77.70984,89.52156
03/12/2013,78.595605,82.864995,127.379721,79.629086,20.153093,115.994702,55.186583,67.786734,25.003913,164.83636,76.246371,169.426421,22.501039,90.141998,54.301784,38.535506,91.568349,122.066453,47.108854,36.786364,77.496913,29.649652,79.395828,85.552922,71.717623,106.217934,49.881682,45.858864,77.805646,90.354365
04/12/2013,78.412408,82.757263,126.897222,79.724028,20.143613,115.284647,54.96766,67.854617,25.079225,165.473924,75.946076,169.099272,22.682577,89.815845,54.616935,38.554607,90.9318,121.931467,46.682832,37.391306,77.193313,29.697138,78.941214,85.149327,71.912903,105.491674,50.126455,45.646212,77.304544,90.622393
05/12/2013,78.814877,82.796439,128.084165,80.141781,19.821315,114.650332,54.830836,68.106759,24.900358,162.393971,76.081694,169.426421,23.179415,89.182735,53.308575,38.038893,90.66578,122.28822,46.209472,36.488692,77.320628,29.678144,78.316129,84.486273,71.034129,105.598193,49.871793,45.220909,76.552892,90.10548
06/12/2013,77.721271,84.157771,130.448407,81.176662,20.172052,115.776956,55.952811,69.299568,25.36165,164.012427,77.340999,170.956336,23.714471,90.592853,53.537778,38.64056,91.967387,124.004477,46.758568,36.834375,78.211851,29.953558,80.049326,86.022919,71.76644,107.60267,49.91135,45.747916,77.034721,91.560496
09/12/2013,78.610866,83.981483,129.965908,81.736825,20.115175,116.77103,55.998418,68.960151,25.597003,164.463622,77.108513,170.75428,23.819572,90.592853,53.967529,38.58326,90.941303,123.965916,46.919513,37.170454,78.1335,29.991545,80.295575,85.481707,71.981252,107.660768,49.842121,45.831128,77.044352,91.742368
10/12/2013,78.488742,83.530971,129.020215,82.05014,20.105695,117.073994,56.044025,69.406243,25.549932,166.484226,76.149502,170.427116,23.714471,90.305071,54.148983,38.05799,90.66578,122.982438,46.796438,36.594318,77.58506,29.763617,79.225349,85.472048,72.30347,107.467102,49.308071,45.350349,76.205975,91.617929
11/12/2013,77.907241,82.169639,127.920118,80.967785,19.792877,115.597073,54.995027,68.387985,25.022741,164.394968,76.527295,168.579669,23.332288,89.317031,53.547327,38.325401,90.504269,122.230364,46.342012,36.114204,75.254173,29.108323,79.575773,84.177013,70.438516,105.220538,50.84841,44.83259,76.215607,90.229926
12/12/2013,77.793432,81.582015,128.306126,81.243122,19.442142,114.54619,54.684888,68.358533,24.985086,165.111004,76.072004,166.818818,23.380061,87.44647,53.77653,37.446771,89.402177,122.047173,46.160501,35.739715,74.890682,28.728443,77.946758,83.722784,69.33517,104.668574,50.299526,44.499743,75.647053,91.282894
13/12/2013,76.945477,81.954176,129.145669,81.698853,19.186199,113.514246,54.949417,68.348721,25.267509,165.169854,76.536984,166.270365,23.20808,87.628725,53.642826,37.465872,89.725206,121.902543,46.21782,35.230791,75.057693,28.728443,78.013055,83.587483,68.817672,103.951999,51.268726,44.231615,75.242319,91.235029
16/12/2013,77.371537,82.776848,130.004517,82.961596,19.603291,113.817202,55.496723,69.222468,25.399306,167.680897,76.624163,171.129542,23.360953,87.647914,53.881578,37.504074,90.684778,123.0885,45.94078,35.422838,75.096991,28.728443,77.369024,84.128695,69.383987,105.094648,51.365152,44.619935,74.914672,93.063371
17/12/2013,77.023189,82.375307,131.123918,82.524857,19.830795,112.416023,55.806862,69.369731,25.446378,167.229702,76.159191,169.118506,23.561598,86.966838,53.213075,37.341717,89.668197,126.684924,45.759273,35.067554,75.411369,28.623975,76.630283,83.6648,69.061776,104.213457,52.724999,43.972736,74.442482,92.613465
18/12/2013,76.437523,84.216531,130.747569,83.71165,19.90663,115.123702,56.728155,70.881603,25.804113,171.496507,77.544433,171.947414,24.029772,88.866176,54.664689,38.220347,91.140818,130.937006,46.714581,35.125169,77.16992,29.222288,78.022521,85.182112,70.672853,106.334131,53.244215,44.814098,75.107407,95.284179
19/12/2013,75.561802,84.627875,130.438763,83.113509,19.972985,116.657425,57.202486,71.637547,25.927487,171.427854,77.447557,173.409981,24.020218,88.233066,54.655136,38.067542,90.390257,131.525162,46.609497,34.808292,76.885014,29.165304,77.567915,85.8103,70.682619,106.033946,53.424703,44.777114,74.432843,95.178882
20/12/2013,76.194652,85.763947,131.88626,84.433223,20.02986,116.240857,57.056542,71.077956,25.965449,171.810395,77.534743,173.217542,23.943781,88.338578,55.103992,38.239448,91.691864,131.824059,47.115809,35.336417,75.981173,28.728443,77.511084,86.187212,71.619976,107.157231,53.397506,44.453515,74.61594,94.460948
23/12/2013,79.118813,86.488683,131.625706,85.411139,20.446952,116.259796,57.229857,71.941884,26.00341,173.095341,78.038464,175.344024,24.1922,88.281025,55.619697,38.354051,91.492349,131.901196,47.154022,35.163575,75.755218,28.823413,77.009119,86.167886,72.59639,107.312163,53.90683,44.915802,75.039952,94.298218
24/12/2013,78.782954,86.860851,132.040663,86.313106,20.560705,116.931981,58.224127,72.501475,26.202707,172.791272,78.115962,176.29662,24.297301,88.309801,55.629246,38.382701,91.720365,132.084394,47.201787,35.605283,76.295558,28.766432,77.009119,86.486806,72.381578,107.94159,54.079901,45.285629,75.174863,94.977861
26/12/2013,78.259739,87.164455,133.430262,86.540969,20.664977,118.16274,58.607238,73.257419,26.411493,173.075719,78.997482,178.346137,24.555276,88.770251,55.581496,38.669213,92.005384,133.337829,47.497934,35.950963,76.816245,29.013352,77.435321,86.98936,73.084597,109.122974,54.443351,45.470545,75.54105,96.586033
27/12/2013,77.730988,87.350539,132.108205,86.275128,20.873524,118.560377,58.607238,72.992345,26.411493,172.977641,79.084662,178.086336,24.459729,88.587989,55.524194,38.831567,92.071896,134.359883,47.564805,35.806931,76.786773,29.098826,77.672097,86.834726,72.928375,109.229492,54.312312,45.461297,75.618144,97.169953
30/12/2013,76.957958,87.742283,131.162511,86.275128,21.091548,117.613636,58.972108,74.838021,26.468434,172.369487,79.375275,179.366081,24.698594,88.54003,55.342744,39.24223,92.166902,134.427369,47.708099,35.806931,77.356577,29.146312,77.662624,87.250295,73.016248,109.161708,54.618897,45.442809,75.772326,96.021255
31/12/2013,77.86005,88.858779,131.712567,86.218157,21.262177,118.25742,59.264004,75.004915,26.601299,173.870227,79.762749,180.482251,24.803693,87.858946,55.848897,39.452338,92.1859,135.227648,47.813184,35.922157,77.258335,29.089328,77.103835,87.501572,73.523988,110.197839,55.056518,45.433561,75.83015,96.873202
02/01/2014,76.765051,87.605171,131.88626,85.325694,21.013831,117.528425,58.114663,74.877284,26.098313,173.507308,79.452765,178.519329,24.641267,87.321761,55.954633,38.831567,91.596858,133.18357,47.278213,35.6821,76.865362,28.927879,76.279851,86.332179,72.811202,108.9293,54.643619,45.304121,76.042156,95.4852
03/01/2014,75.078841,87.889191,132.803005,85.278219,20.994727,117.72724,58.178513,74.720209,26.079332,174.743207,79.326837,179.587385,24.631712,88.108357,56.387198,38.64056,91.720365,133.492103,47.507485,35.442043,76.659052,28.984863,76.194608,86.167886,73.328701,109.326325,54.680708,44.767866,75.791603,95.255463
06/01/2014,75.488255,87.850015,133.565361,84.157886,21.023383,117.414814,57.430532,74.435504,25.870546,175.939878,78.561563,178.97157,24.325964,88.568807,56.714025,38.459105,91.06481,132.701475,47.51704,34.693065,76.069595,29.013352,76.37456,85.935935,72.488984,109.219807,54.351872,45.017502,75.367591,95.399051
07/01/2014,74.948378,87.517031,135.591848,84.433223,21.309935,118.408895,56.855863,74.946005,25.899018,174.880529,78.949044,182.541386,24.450175,90.448962,56.060371,38.573708,91.568349,132.720748,47.870503,34.961928,76.128539,29.193796,77.113301,85.433389,74.705448,109.917017,54.767242,45.581492,75.598867,96.748763
08/01/2014,75.423016,87.791963,135.89101,84.632603,21.290833,116.723697,57.585604,73.846461,25.823094,175.02767,79.365586,180.86713,24.297301,90.324261,56.589061,38.143943,90.646782,131.737285,47.564805,34.337778,75.735565,29.393234,75.995717,84.640908,73.83644,110.052585,54.942787,45.329146,75.001405,96.43287
09/01/2014,74.459866,87.271548,137.155154,85.173781,21.099797,116.723697,58.324461,73.532305,25.832584,174.00755,79.016853,180.299428,24.182646,90.871041,56.483322,37.943387,90.694281,131.563723,47.306871,34.116926,75.735565,29.37424,76.166196,84.73755,74.28559,110.110684,54.866142,44.394525,75.25195,95.494774
10/01/2014,73.96303,86.947526,136.933194,85.933331,21.223969,114.565129,57.959594,74.013355,25.585836,174.978623,79.443084,180.183953,24.392848,90.880628,56.223786,38.325401,91.017311,131.303388,47.650783,34.606645,75.568554,29.146312,76.052548,84.553924,72.938134,110.226888,54.673291,44.62818,75.203772,96.222275
13/01/2014,74.35023,85.415752,135.7752,85.344679,21.195315,112.898862,57.156879,71.932065,25.36756,172.516627,78.435635,177.201102,24.364183,90.650407,55.464394,37.75238,90.095736,129.857103,50.74598,33.588801,73.859127,29.003857,75.777887,83.442515,72.196064,109.229492,54.121932,43.955251,74.673757,94.336509
14/01/2014,75.82965,85.543404,135.109349,85.980799,21.405453,113.201819,57.968714,73.090518,25.595327,173.22286,78.474384,178.894591,25.329196,90.861446,55.502845,37.905185,90.466265,132.489352,50.631344,34.356983,73.8493,29.440718,76.592398,84.515266,72.274172,109.064868,55.049101,44.001985,75.126677,94.882138
15/01/2014,77.352111,86.652952,135.697998,87.737258,21.758868,112.832591,58.132906,72.923624,25.946468,175.331739,78.532503,180.645825,25.482069,90.938189,57.185041,37.972037,90.694281,133.482467,50.172796,35.298007,74.104734,29.611665,76.516627,84.930836,73.074831,110.459289,55.323543,45.114184,74.837585,94.556671
16/01/2014,76.920491,86.191456,135.30236,87.928385,21.758868,112.501233,58.370076,72.854902,25.813605,171.820198,78.716559,181.627272,25.357861,90.784703,56.704414,37.924286,91.264325,133.212495,50.15369,35.422838,73.475979,29.602168,76.29879,84.312314,71.043895,110.604543,54.831528,45.357184,73.970292,94.709834
17/01/2014,75.035816,89.323729,135.54361,87.383671,21.72066,112.936733,58.397435,72.629106,25.225206,172.908972,78.464694,182.907016,24.698594,91.187592,55.858509,37.513623,90.190742,132.392927,49.628271,34.933123,72.100575,29.526192,75.654758,83.568157,70.80955,110.594857,57.405345,45.188952,73.421008,94.920429
21/01/2014,76.20159,88.950601,136.711249,86.58093,21.806626,113.949746,58.132906,72.845083,24.949988,169.88787,77.941596,181.30974,24.450175,90.199552,55.916182,38.124842,90.333255,132.084394,49.513635,34.731472,72.454251,29.659149,75.938893,82.147488,71.434462,111.350166,57.343534,44.58145,73.083722,94.288643
22/01/2014,76.540221,89.48083,139.31674,85.663517,21.816178,114.016017,57.485263,73.934814,24.665278,170.358686,77.689732,175.363272,24.182646,90.477739,55.358656,38.105745,90.143235,131.592648,49.055084,34.501019,72.208643,29.697138,75.606811,81.722252,71.6688,112.444402,57.605617,44.235641,72.611533,93.695149
